parent,parenttype,parentfield,idx,fieldname,label,fieldtype,options,reqd,unique,read_only,hidden,in_list_view,in_filter,in_global_search,in_standard_filter,permlevel,depends_on,mandatory_depends_on,read_only_depends_on,default,description,collapsible,length,precision,modified
POS Closing Entry Taxes,DocType,fields,1,account_head,Account Head,Link,Account,0,0,1,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:06.790045
POS Closing Entry Taxes,DocType,fields,2,amount,Amount,Currency,,0,0,1,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:06.790045
POS Customer Group,DocType,fields,1,customer_group,Customer Group,Link,Customer Group,1,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:05.725602
POS Field,DocType,fields,1,fieldname,Fieldname,Select,,0,0,0,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:02.376061
POS Field,DocType,fields,2,label,Label,Data,,0,0,1,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:02.376061
POS Field,DocType,fields,3,fieldtype,Fieldtype,Data,,0,0,1,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:02.376061
POS Field,DocType,fields,4,column_break_7,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:02.376061
POS Field,DocType,fields,5,options,Options,Text,,0,0,1,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:02.376061
POS Field,DocType,fields,6,default_value,Default Value,Data,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:02.376061
POS Field,DocType,fields,7,reqd,Mandatory,Check,,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:08:02.376061
POS Field,DocType,fields,8,read_only,Read Only,Check,,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:08:02.376061
POS Invoice,DocType,fields,1,customer_section,,Section Break,fa fa-user,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,2,naming_series,Series,Select,ACC-PSINV-.YYYY.-,1,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,3,customer,Customer,Link,Customer,0,0,0,0,0,0,0,1,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,4,customer_name,Customer Name,Data,,0,0,1,0,0,0,1,0,0,customer,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,5,tax_id,Tax Id,Data,,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,6,pos_profile,POS Profile,Link,POS Profile,0,0,0,0,0,0,0,0,0,is_pos,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,7,consolidated_invoice,Consolidated Sales Invoice,Link,Sales Invoice,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,8,is_pos,Include Payment (POS),Check,,1,0,1,0,0,0,0,0,0,,,,1,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,9,is_return,Is Return (Credit Note),Check,,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,10,update_billed_amount_in_sales_order,Update Billed Amount in Sales Order,Check,,0,0,0,0,0,0,0,0,0,eval: doc.is_return && doc.return_against,,,0,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,11,update_billed_amount_in_delivery_note,Update Billed Amount in Delivery Note,Check,,0,0,0,0,0,0,0,0,0,eval: doc.is_return && doc.return_against,,,1,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,12,column_break1,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,13,company,Company,Link,Company,1,0,0,0,0,0,0,1,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,14,posting_date,Date,Date,,1,0,0,0,0,0,0,0,0,,,,Today,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,15,posting_time,Posting Time,Time,,0,0,0,0,0,0,0,0,0,,,,Now,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,16,set_posting_time,Edit Posting Date and Time,Check,,0,0,0,0,0,0,0,0,0,eval:doc.docstatus==0,,,0,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,17,due_date,Payment Due Date,Date,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,18,amended_from,Amended From,Link,POS Invoice,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,19,return_against,Return Against,Link,POS Invoice,0,0,1,0,0,0,0,0,0,return_against,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,20,accounting_dimensions_section,Accounting Dimensions,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,1,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,21,project,Project,Link,Project,0,0,0,0,0,0,1,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,22,dimension_col_break,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,23,cost_center,Cost Center,Link,Cost Center,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,24,currency_and_price_list,Currency and Price List,Section Break,,0,0,0,0,0,0,0,0,0,customer,,,,,1,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,25,currency,Currency,Link,Currency,1,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,26,conversion_rate,Exchange Rate,Float,,1,0,0,0,0,0,0,0,0,,,,,Rate at which Customer Currency is converted to customer's base currency,0,0,9,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,27,column_break2,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,28,selling_price_list,Price List,Link,Price List,1,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,29,price_list_currency,Price List Currency,Link,Currency,1,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,30,plc_conversion_rate,Price List Exchange Rate,Float,,1,0,0,0,0,0,0,0,0,,,,,Rate at which Price list currency is converted to customer's base currency,0,0,9,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,31,ignore_pricing_rule,Ignore Pricing Rule,Check,,0,0,0,0,0,0,0,0,1,,,,0,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,32,sec_warehouse,Warehouse,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,33,set_warehouse,Source Warehouse,Link,Warehouse,0,0,0,0,0,0,0,0,0,update_stock,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,34,items_section,Items,Section Break,fa fa-shopping-cart,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,35,update_stock,Update Stock,Check,,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,36,scan_barcode,Scan Barcode,Data,Barcode,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,37,last_scanned_warehouse,Last Scanned Warehouse,Data,,0,0,0,0,0,0,0,0,0,eval: doc.last_scanned_warehouse,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,38,items,Items,Table,POS Invoice Item,1,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,39,pricing_rule_details,Pricing Rules,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,40,pricing_rules,Pricing Rule Detail,Table,Pricing Rule Detail,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,41,packing_list,Packing List,Section Break,fa fa-suitcase,0,0,0,0,0,0,0,0,0,packed_items,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,42,packed_items,Packed Items,Table,Packed Item,0,0,0,0,0,0,0,0,0,packed_items,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,43,product_bundle_help,Product Bundle Help,HTML,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,44,time_sheet_list,Time Sheet List,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,1,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,45,timesheets,Time Sheets,Table,Sales Invoice Timesheet,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,46,total_billing_amount,Total Billing Amount,Currency,,0,0,1,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,47,section_break_30,,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,48,total_qty,Total Quantity,Float,,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,49,base_total,Total (Company Currency),Currency,Company:company:default_currency,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,50,base_net_total,Net Total (Company Currency),Currency,Company:company:default_currency,1,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,51,column_break_32,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,52,total,Total,Currency,currency,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,53,net_total,Net Total,Currency,currency,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,54,total_net_weight,Total Net Weight,Float,,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,55,taxes_section,,Section Break,fa fa-money,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,56,taxes_and_charges,Sales Taxes and Charges Template,Link,Sales Taxes and Charges Template,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,57,column_break_38,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,58,shipping_rule,Shipping Rule,Link,Shipping Rule,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,59,tax_category,Tax Category,Link,Tax Category,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,60,section_break_40,,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,61,taxes,Sales Taxes and Charges,Table,Sales Taxes and Charges,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,62,sec_tax_breakup,Tax Breakup,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,1,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,63,other_charges_calculation,Taxes and Charges Calculation,Text Editor,,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,64,item_wise_tax_details,Item Wise Tax Details,Table,Item Wise Tax Detail,0,0,0,1,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,65,section_break_43,,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,66,base_total_taxes_and_charges,Total Taxes and Charges (Company Currency),Currency,Company:company:default_currency,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,67,column_break_47,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,68,total_taxes_and_charges,Total Taxes and Charges,Currency,currency,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,69,section_break_49,Additional Discount,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,1,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,70,coupon_code,Coupon Code,Link,Coupon Code,0,0,0,0,0,0,0,0,0,coupon_code,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,71,apply_discount_on,Apply Additional Discount On,Select,"
Grand Total
Net Total",0,0,0,0,0,0,0,0,0,,,,Grand Total,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,72,base_discount_amount,Additional Discount Amount (Company Currency),Currency,Company:company:default_currency,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,73,column_break_51,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,74,additional_discount_percentage,Additional Discount Percentage,Float,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,75,discount_amount,Additional Discount Amount,Currency,currency,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,76,totals,,Section Break,fa fa-money,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,77,base_grand_total,Grand Total (Company Currency),Currency,Company:company:default_currency,1,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,78,base_rounding_adjustment,Rounding Adjustment (Company Currency),Currency,Company:company:default_currency,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,79,base_rounded_total,Rounded Total (Company Currency),Currency,Company:company:default_currency,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,80,base_in_words,In Words (Company Currency),Data,,0,0,1,0,0,0,0,0,0,,,,,In Words will be visible once you save the Sales Invoice.,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,81,column_break5,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,82,grand_total,Grand Total,Currency,currency,1,0,1,0,1,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,83,rounding_adjustment,Rounding Adjustment,Currency,currency,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,84,rounded_total,Rounded Total,Currency,currency,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,85,in_words,In Words,Data,,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,86,total_advance,Total Advance,Currency,party_account_currency,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,87,outstanding_amount,Outstanding Amount,Currency,party_account_currency,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,88,payments_tab,Payments,Tab Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,89,payments_section,Payments,Section Break,fa fa-money,0,0,0,0,0,0,0,0,0,eval:doc.is_pos===1||(doc.advances && doc.advances.length>0),,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,90,cash_bank_account,Cash/Bank Account,Link,Account,0,0,0,1,0,0,0,0,0,is_pos,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,91,payments,Sales Invoice Payment,Table,Sales Invoice Payment,0,0,0,0,0,0,0,0,0,eval:doc.is_pos===1,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,92,section_break_84,,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,93,base_paid_amount,Paid Amount (Company Currency),Currency,Company:company:default_currency,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,94,column_break_86,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,95,paid_amount,Paid Amount,Currency,currency,0,0,1,0,0,0,0,0,0,eval: doc.is_pos || doc.redeem_loyalty_points,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,96,section_break_88,Changes,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,1,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,97,base_change_amount,Base Change Amount (Company Currency),Currency,Company:company:default_currency,0,0,1,0,0,0,0,0,0,is_pos,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,98,column_break_90,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,99,change_amount,Change Amount,Currency,currency,0,0,0,0,0,0,0,0,0,is_pos,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,100,account_for_change_amount,Account for Change Amount,Link,Account,0,0,0,0,0,0,0,0,0,is_pos,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,101,advances_section,Advance Payments,Section Break,fa fa-money,0,0,0,0,0,0,0,0,0,,,,,,1,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,102,allocate_advances_automatically,Allocate Advances Automatically (FIFO),Check,,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,103,get_advances,Get Advances Received,Button,set_advances,0,0,0,0,0,0,0,0,0,eval:!doc.allocate_advances_automatically,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,104,advances,Advances,Table,Sales Invoice Advance,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,105,column_break4,Write Off,Section Break,,0,0,0,0,0,0,0,0,0,grand_total,,,,,1,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,106,write_off_amount,Write Off Amount,Currency,currency,0,0,0,0,0,0,0,0,0,,,eval: doc.write_off_outstanding_amount_automatically,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,107,base_write_off_amount,Write Off Amount (Company Currency),Currency,Company:company:default_currency,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,108,write_off_outstanding_amount_automatically,Write Off Outstanding Amount,Check,,0,0,0,0,0,0,0,0,0,is_pos,,,0,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,109,column_break_74,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,110,write_off_account,Write Off Account,Link,Account,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,111,write_off_cost_center,Write Off Cost Center,Link,Cost Center,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,112,loyalty_points_redemption,Loyalty Points Redemption,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,1,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,113,loyalty_points,Loyalty Points,Int,,0,0,0,0,0,0,0,0,0,redeem_loyalty_points,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,114,loyalty_amount,Loyalty Amount,Currency,Company:company:default_currency,0,0,1,0,0,0,0,0,0,redeem_loyalty_points,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,115,redeem_loyalty_points,Redeem Loyalty Points,Check,,0,0,0,0,0,0,0,0,0,,,,0,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,116,column_break_77,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,117,loyalty_program,Loyalty Program,Link,Loyalty Program,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,118,loyalty_redemption_account,Redemption Account,Link,Account,0,0,0,0,0,0,0,0,0,redeem_loyalty_points,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,119,loyalty_redemption_cost_center,Redemption Cost Center,Link,Cost Center,0,0,0,0,0,0,0,0,0,redeem_loyalty_points,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,120,contact_and_address_tab,Address & Contact,Tab Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,121,address_and_contact,Address and Contact,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,122,customer_address,Customer Address,Link,Address,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,123,address_display,Address,Text Editor,,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,124,contact_person,Contact Person,Link,Contact,0,0,0,0,0,0,1,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,125,contact_display,Contact,Small Text,,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,126,contact_mobile,Mobile No,Data,Phone,0,0,1,1,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,127,contact_email,Contact Email,Data,Email,0,0,1,1,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,128,territory,Territory,Link,Territory,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,129,col_break4,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,130,shipping_address_name,Shipping Address Name,Link,Address,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,131,shipping_address,Shipping Address,Text Editor,,0,0,1,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,132,company_address,Company Address Name,Link,Address,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,133,company_address_display,Company Address,Text Editor,,0,0,1,1,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,134,company_contact_person,Company Contact Person,Link,Contact,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,135,terms_tab,Terms,Tab Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,136,payment_schedule_section,Payment Terms,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,137,payment_terms_template,Payment Terms Template,Link,Payment Terms Template,0,0,0,0,0,0,0,0,0,eval:(!doc.is_pos && !doc.is_return),,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,138,payment_schedule,Payment Schedule,Table,Payment Schedule,0,0,0,0,0,0,0,0,0,eval:(!doc.is_pos && !doc.is_return),,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,139,terms_section_break,Terms and Conditions,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,140,tc_name,Terms,Link,Terms and Conditions,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,141,terms,Terms and Conditions Details,Text Editor,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,142,more_info_tab,More Info,Tab Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,143,customer_po_details,Customer PO Details,Section Break,,0,0,0,0,0,0,0,0,0,,,,,,1,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,144,po_no,Customer's Purchase Order,Data,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,145,column_break_23,,Column Break,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
POS Invoice,DocType,fields,146,po_date,Customer's Purchase Order Date,Date,,0,0,0,0,0,0,0,0,0,,,,,,0,0,,2026-02-13 14:08:03.894800
